row,date,state,season,ah,o3,temp,fluP
51,2011-10-02,Alaska,0,5.863904389691101,17.85607993197279,3.9857430858803715,0
52,2011-10-09,Alaska,0,5.484288592996015,16.365858843537413,3.0318628209369782,4.0642145905303806e-4
53,2011-10-16,Alaska,0,5.13313548140042,13.808035714285714,1.3622662367986904,1.691215719850116e-4
54,2011-10-23,Alaska,0,4.744666085193002,20.482142857142858,0.23098708517143818,2.1751740139211136e-4
55,2011-10-30,Alaska,0,3.523542740833574,20.683035714285715,-3.6277219222958683,1.2362328613171498e-4
56,2011-11-06,Alaska,0,3.4871820678222845,25.76904761904762,-4.562935723594005,2.498425991625276e-4
57,2011-11-13,Alaska,0,2.3500295399413456,21.653571428571425,-10.990386870035968,0
58,2011-11-20,Alaska,0,1.9093263234462623,20.61607142857143,-14.401745632926538,1.564064064064064e-4
59,2011-11-27,Alaska,0,2.845417338403061,24.208333333333336,-10.014970822648769,1.9964861843156043e-4
60,2011-12-04,Alaska,0,3.937935847105413,30.738095238095237,-3.258981539852033,0
61,2011-12-11,Alaska,0,3.502052158786684,27.339285714285715,-5.1082352092963514,0
62,2011-12-18,Alaska,0,3.170235493055171,29.25,-6.980013060813862,0
63,2011-12-25,Alaska,0,1.665798174902881,19.982142857142858,-17.424403473778153,9.19793966151582e-5
64,2012-01-01,Alaska,0,1.9052092465329447,28.285714285714285,-19.637135490813705,7.329518225128971e-5
65,2012-01-08,Alaska,0,2.088652007965069,31.723214285714285,-16.678467490290096,1.0788133053640995e-4
66,2012-01-15,Alaska,0,1.3682386500104948,22.84821428571429,-17.308490707066646,0
67,2012-01-22,Alaska,0,1.5585969171769702,23.741071428571427,-20.32520993069243,1.5920488531562368e-4
68,2012-01-29,Alaska,0,2.3734342380259585,22.383928571428573,-17.690417211119946,3.4933943089430895e-4
69,2012-02-05,Alaska,0,3.723906561041391,21.646825396825395,-2.780584244820375,0
70,2012-02-12,Alaska,0,3.6685761381726594,22.672619047619047,-3.6445053898238,1.487362070408002e-4
71,2012-02-19,Alaska,0,2.7690670848629804,27.595238095238095,-8.237781165863455,2.0085483819134235e-4
72,2012-02-26,Alaska,0,2.1273315747534824,30.202380952380953,-13.320331310255563,9.550138225684846e-4
73,2012-03-04,Alaska,0,2.1758349176940173,35.17261904761905,-12.719704245125543,5.686988171064605e-4
74,2012-03-11,Alaska,0,1.88720387854082,30.432539682539684,-13.18681199130449,0.0025042440346271047
75,2012-03-18,Alaska,0,1.8835823963421465,30.232142857142858,-12.642963484851363,0.0031396165813509986
76,2012-03-25,Alaska,0,3.1248653311799415,38.01785714285714,-5.546302678546291,0.002395358991953091
77,2012-04-01,Alaska,0,3.0510211555466045,38.24603174603175,-5.789356245609858,0.006325784476182961
78,2012-04-08,Alaska,0,3.988736467224755,44.926587301587304,-0.5599684034693575,0.008824757742847284
79,2012-04-15,Alaska,0,4.52051856663373,41.23214285714286,0.9641399048741448,0.00784515185288381
80,2012-04-22,Alaska,0,4.627166374101754,41.833333333333336,2.2685638552177227,0.007663632751149545
81,2012-04-29,Alaska,0,3.951185174396362,46.14285714285714,-0.7252420783770843,0.006635220746412995
82,2012-05-06,Alaska,0,4.727741841693185,43.19047619047619,1.5469735876019264,0.005096897053881482
83,2012-05-13,Alaska,0,5.1097076293239185,42.01587301587302,4.429148549188577,0.004291247526959623
84,2012-05-20,Alaska,0,6.441795230027055,37.26984126984127,7.035055857952349,0.0022781626257628233
85,2012-05-27,Alaska,0,6.235378247335576,34.6641156462585,6.819201282765207,9.275726726358396e-4
86,2012-06-03,Alaska,1,7.4321285157284365,32.23979591836735,9.199531647854975,5.659501737467034e-4
87,2012-06-10,Alaska,1,7.614858418858891,29.148809523809526,9.276024279760158,7.835967088938227e-4
88,2012-06-17,Alaska,1,8.28642326722684,35.13095238095238,11.469786015478078,9.623977452395683e-4
89,2012-06-24,Alaska,1,8.676333807440576,24.660714285714285,10.228892144462042,4.977167245262359e-4
90,2012-07-01,Alaska,1,8.729739465673871,27.57514880952381,10.911919006338437,1.358695652173913e-4
91,2012-07-08,Alaska,1,8.837360479294825,26.83078231292517,11.153159151944514,6.18265324147677e-4
92,2012-07-15,Alaska,1,9.328959832376238,22.27827380952381,11.416549248196915,5.166673045275365e-4
93,2012-07-22,Alaska,1,10.190726217014802,24.521683673469386,12.444070307884164,3.654970760233918e-4
94,2012-07-29,Alaska,1,9.537242227624224,22.04187925170068,11.019442269735602,3.0927197377373663e-4
95,2012-08-05,Alaska,1,9.41878146776078,23.49702380952381,11.396577291856063,0
96,2012-08-12,Alaska,1,10.14706374003373,30.071428571428573,13.031976909305012,9.119927040583675e-5
97,2012-08-19,Alaska,1,9.310565676547611,24.674107142857142,10.833661391191246,2.6047884694697086e-4
98,2012-08-26,Alaska,1,8.816692198824033,21.910714285714285,10.083993614132325,1.1578987996449111e-4
99,2012-09-02,Alaska,0,8.108787741910962,26.46811224489796,8.768932433760506,2.398512921988367e-4
100,2012-09-09,Alaska,0,6.8738967711336745,23.613095238095237,7.0112186487407495,2.245095330201713e-4
101,2012-09-16,Alaska,0,7.629483071642288,30.12266156462585,7.767687588952712,3.526559400484902e-4
102,2012-09-23,Alaska,0,6.350128925193439,26.262755102040813,5.586215312648218,8.116883116883117e-4
103,2012-09-30,Alaska,0,6.602049987874032,22.223214285714285,5.507195673436506,0.0016651865008880994
104,2012-10-07,Alaska,0,5.8778670041869265,20.912414965986393,3.7934791943724213,4.38121746301737e-4
105,2012-10-14,Alaska,0,3.9923038729989493,22.642573696145124,-1.1463045075890845,0.0013909046927914853
106,2012-10-21,Alaska,0,3.348948514916347,19.367346938775512,-2.7396561437088156,0.0032450578142484148
107,2012-10-28,Alaska,0,3.080485300706513,23.830357142857142,-3.9622041201763722,0.0031565013746054373
108,2012-11-04,Alaska,0,3.2014737701308955,23.940901360544217,-5.651342570512027,0.0031099862731640356
109,2012-11-11,Alaska,0,3.2960002731855114,25.600765306122447,-5.886724248203781,0.003163841807909605
110,2012-11-18,Alaska,0,1.9723621168578434,21.933673469387756,-11.47744835627732,0.006282051282051282
111,2012-11-25,Alaska,0,2.236979685942705,20.910714285714285,-10.325052103216079,0.007248326159732185
112,2012-12-02,Alaska,0,1.7990792456044147,19.02168367346939,-14.580664505256912,0.005032673864759729
113,2012-12-09,Alaska,0,3.081284643943174,25.994897959183675,-9.10880638949736,0.009717868338557993
114,2012-12-16,Alaska,0,1.7290843947886012,21.94642857142857,-15.390799971035156,0.009128277817150957
115,2012-12-23,Alaska,0,2.5620482002414167,21.785714285714285,-9.115027872338484,0.01726685337508545
116,2012-12-30,Alaska,0,3.9841277958531736,29.45408163265306,-2.553880445017486,0.005945127580222297
117,2013-01-06,Alaska,0,3.4288537320274473,23.598214285714285,-5.567347699689838,0.004666930056017271
118,2013-01-13,Alaska,0,3.302235632055276,30.580357142857142,-7.149163869982432,0.004833569833000163
119,2013-01-20,Alaska,0,3.065231312703967,28.948979591836732,-7.708776638902677,0.0022237922607396426
120,2013-01-27,Alaska,0,2.6959589975516196,27,-10.798848771705861,0.0035947190309508943
121,2013-02-03,Alaska,0,3.3290207461779833,30.267857142857146,-7.277675013397116,0.00230056755321061
122,2013-02-10,Alaska,0,2.974413964960482,28.66326530612245,-8.058266295481168,0.001341477640271901
123,2013-02-17,Alaska,0,2.3575232413692917,28.017857142857142,-12.440021954345541,0.0012661558193836945
124,2013-02-24,Alaska,0,2.645803293781422,29.241071428571427,-9.629527082234938,0.00196835490953138
125,2013-03-03,Alaska,0,3.7254497256056776,33.6828231292517,-3.1010231544577835,7.394431289007825e-4
126,2013-03-10,Alaska,0,2.484868429409785,41.46180555555556,-7.582343634114677,0.0018028142633045349
127,2013-03-17,Alaska,0,2.330605950271955,39.49107142857143,-8.67431143441961,0.0013414149443561208
128,2013-03-24,Alaska,0,2.641517421126051,34.148809523809526,-9.07576078927318,0.001859018134911602
129,2013-03-31,Alaska,0,3.3116379187728553,42.589285714285715,-3.986875942534712,4.0990326282997207e-4
130,2013-04-07,Alaska,0,2.214521985427222,30.354166666666664,-9.55953688152484,0.001159053790632738
131,2013-04-14,Alaska,0,2.8899914039328323,44.77678571428571,-3.845032932838744,0.0021629416005767843
132,2013-04-21,Alaska,0,3.913289981035715,48.07525510204081,-0.14957131657279518,0.002000555709919422
133,2013-04-28,Alaska,0,3.8113847431157746,37.8125,-1.5476034975189827,0.0017562346329469615
134,2013-05-05,Alaska,0,4.721649436880871,47.29591836734694,2.52733423933358,5.437469105289175e-4
135,2013-05-12,Alaska,0,4.5322633063173825,34.11734693877551,0.8934780879821944,0.0030662753515265672
136,2013-05-19,Alaska,0,5.528434967700623,40.41071428571429,5.325016353420234,4.6162239288262207e-4
137,2013-05-26,Alaska,0,6.945225021479844,43.3938492063492,9.925764905713136,0
138,2013-06-02,Alaska,1,7.206336733406285,32.46488095238095,8.665675086966658,1.3110455588331694e-4
139,2013-06-09,Alaska,1,7.95970639353707,33.729166666666664,11.470991152565817,5.8970956803774136e-5
140,2013-06-16,Alaska,1,9.363545814538844,37.90306122448979,14.594314485734108,1.6626209556745253e-4
141,2013-06-23,Alaska,1,9.841123425786963,33.84821428571429,13.525586124483324,0
142,2013-06-30,Alaska,1,9.342946454203185,27.919642857142858,11.160256248729066,0
143,2013-07-07,Alaska,1,9.553041119645869,24.026785714285715,12.477712045922406,7.369196757553427e-4
144,2013-07-14,Alaska,1,10.748044879598059,21.848214285714285,13.665297164364379,3.6924213052709313e-4
145,2013-07-21,Alaska,1,10.818316554461342,21.86607142857143,14.169103292886652,5.452562704471102e-4
146,2013-07-28,Alaska,1,11.547259468505343,24.455357142857146,15.261491891164331,9.310293460449874e-5
147,2013-08-04,Alaska,1,10.601937371584022,26.857142857142854,13.195240442654965,6.773028296207104e-4
148,2013-08-11,Alaska,1,10.426649048639261,24.676020408163268,12.789068065698949,1.6440338013349554e-4
149,2013-08-18,Alaska,1,9.653564088163026,21.39158163265306,11.231896906495818,1.3885031935573453e-4
150,2013-08-25,Alaska,1,8.60836856986597,23.62202380952381,10.328740452686938,0
151,2013-09-01,Alaska,0,9.034145959417073,22.411989795918366,10.079762807000938,2.996344459759094e-4
152,2013-09-08,Alaska,0,8.658302826542476,22.67857142857143,9.347225526394771,9.219988936013277e-4
153,2013-09-15,Alaska,0,6.4067204676507075,21.853741496598637,5.99434354110106,3.888932099245547e-4
154,2013-09-22,Alaska,0,6.016580513899483,22.321003401360542,4.733919635746062,1.3611615245009073e-4
155,2013-09-29,Alaska,0,5.432783872310517,16.924744897959183,3.686324547765609,0
156,2013-10-06,Alaska,0,6.549140406563948,25.851190476190474,4.828307837788945,0
157,2013-10-13,Alaska,0,7.014942818461726,28.473214285714285,5.991882482720316,8.192883895131087e-4
158,2013-10-20,Alaska,0,5.873106319934672,24.02168367346939,3.4063384926742177,6.674294431731503e-4
159,2013-10-27,Alaska,0,5.550445854840467,23.6390306122449,2.3283658722726823,3.895028969277959e-4
160,2013-11-03,Alaska,0,4.420382839392293,21.87627551020408,-0.8330452095920193,4.5319627881033485e-4
161,2013-11-10,Alaska,0,4.291950449653514,26.19770408163265,-1.302888386751262,2.145922746781116e-4
162,2013-11-17,Alaska,0,2.277396214858024,24.982142857142858,-10.164916092086408,5.800650961941285e-4
163,2013-11-24,Alaska,0,2.9725253868624657,20.244897959183675,-7.710588992591757,3.8278977185729593e-4
164,2013-12-01,Alaska,0,3.6659371616317413,24.428571428571427,-4.7852743491124246,0.0020700936608810203
165,2013-12-08,Alaska,0,3.397821440775065,27.77551020408163,-6.08304851787886,0.005646478334896974
166,2013-12-15,Alaska,0,2.5759898147165132,23.522108843537413,-10.240212745783648,0.018836805555555558
167,2013-12-22,Alaska,0,2.5282269252065297,25.866071428571427,-12.124994065545893,0.030083375872043558
168,2013-12-29,Alaska,0,3.430418855203545,22.1875,-5.758329348780397,0.024906049664726253
169,2014-01-05,Alaska,0,3.712032018604251,20,-4.886972247308397,0.013800764810186076
170,2014-01-12,Alaska,0,3.2321830216105676,28.5,-8.665674627658023,0.007413127413127413
171,2014-01-19,Alaska,0,4.695716273720583,27.410714285714285,-0.5384854261907335,0.005799715234931182
172,2014-01-26,Alaska,0,4.547312102543312,19.892857142857142,-0.4705138159691308,0.004786324786324786
173,2014-02-02,Alaska,0,3.0414416099171286,25.433673469387756,-5.367040909049889,0.0021951219512195124
174,2014-02-09,Alaska,0,1.630742286923551,21.875,-14.1812800155259,0.002124997700218939
175,2014-02-16,Alaska,0,2.014845514903919,24.534438775510203,-12.711363244812114,1.3980718259400576e-4
176,2014-02-23,Alaska,0,3.3022935628483108,27.61607142857143,-3.153578422460456,4.254848399751517e-4
177,2014-03-02,Alaska,0,2.3023531150570027,29.30357142857143,-8.657207872186328,0.001030955441302485
178,2014-03-09,Alaska,0,2.5908742245361407,34.93494897959184,-8.615689823915359,5.167402303800193e-4
179,2014-03-16,Alaska,0,2.6569327327966232,34.63392857142857,-6.243205938655955,5.193654576144322e-4
180,2014-03-23,Alaska,0,2.665011630037972,43.400510204081634,-3.3801784816139886,3.616980772891681e-4
181,2014-03-30,Alaska,0,3.171599922596014,40.6702097505669,-3.53661230031228,2.8012030429910953e-4
182,2014-04-06,Alaska,0,2.8303832346954803,38.03486394557823,-5.680612312546604,4.188729096630758e-4
183,2014-04-13,Alaska,0,4.760767685431847,43.183956916099774,2.129833566749825,8.363090892195775e-4
184,2014-04-20,Alaska,0,4.743181001878483,40.49149659863946,3.518416346668414,6.862745098039216e-4
185,2014-04-27,Alaska,0,5.275678825820757,43.97420634920635,5.909956247600023,7.84921457538768e-4
186,2014-05-04,Alaska,0,5.332755954216776,38.92460317460318,5.0021254866827425,0.0020935831675913327
187,2014-05-11,Alaska,0,6.1322795908788725,41.04960317460318,8.298876319075939,8.361204013377927e-4
188,2014-05-18,Alaska,0,5.318004964901763,35.54596560846561,6.3084386949848925,0.004158504313159433
189,2014-05-25,Alaska,0,6.974560131254327,35.632936507936506,7.600759128817597,0.002462707571066704
190,2014-06-01,Alaska,1,6.935701193590236,26.401360544217688,8.394736613058296,0.008809523809523809
191,2014-06-08,Alaska,1,7.336601048879206,28.148809523809526,8.425820036594237,6.490134994807892e-4
192,2014-06-15,Alaska,1,7.9889587568017255,23.686507936507937,9.731291834623478,0.0011925465838509316
193,2014-06-22,Alaska,1,8.739986906588468,22.956349206349206,10.838946373102846,0
194,2014-06-29,Alaska,1,9.383692817815572,24.245351473922902,12.474238618272349,5.69620253164557e-4
195,2014-07-06,Alaska,1,10.516458993816698,21.91921768707483,13.419469905861495,0
196,2014-07-13,Alaska,1,9.644081351780338,19.183956916099774,12.152479450129725,0.0017730496453900709
197,2014-07-20,Alaska,1,9.044477165674978,20.025793650793652,11.039662296197243,0
198,2014-07-27,Alaska,1,10.047668516307295,20.041666666666664,13.044016468611423,3.935599284436494e-4
199,2014-08-03,Alaska,1,10.907732307957476,21.841836734693878,13.832400122965758,0
200,2014-08-10,Alaska,1,10.885922583618557,24.00566893424036,13.91831686256256,0
201,2014-08-17,Alaska,1,10.234082773799878,20.656462585034014,12.629862946447563,2.765486725663717e-4
202,2014-08-24,Alaska,1,9.401314527468893,23.484126984126984,11.079096752197055,0
203,2014-08-31,Alaska,1,7.9452596276971725,24.738095238095237,9.148327863011618,0
204,2014-09-07,Alaska,0,8.839230038899265,21.59580498866213,10.87537147506139,0
205,2014-09-14,Alaska,0,8.800795834843854,22.72222222222222,9.845997464563629,0
206,2014-09-21,Alaska,0,6.630614495627729,20.517573696145124,6.548148680394389,6.936315949191486e-4
207,2014-09-28,Alaska,0,5.980763149557063,21.09750566893424,5.470715030139092,7.290755322251385e-4
208,2014-10-05,Alaska,0,4.610320773874394,23.982142857142858,1.3435837525604235,8.939911026599783e-4
209,2014-10-12,Alaska,0,5.014717249580377,18.169642857142858,1.7603878058005824,0.0013673655423883319
210,2014-10-19,Alaska,0,4.81499984994325,20.682397959183675,0.8005148091533202,0.006306173022154824
211,2014-10-26,Alaska,0,4.211854320282362,27.491071428571427,-1.5174642401607177,0.006325301204819277
212,2014-11-02,Alaska,0,3.6152369260173747,26.699404761904763,-3.789787089676763,0.016850721141765918
213,2014-11-09,Alaska,0,5.035730247602943,25.85969387755102,1.5771097811664891,0.016497751124437784
214,2014-11-16,Alaska,0,4.57328153751177,25.1734693877551,0.017807238416717282,0.01085140306122449
215,2014-11-23,Alaska,0,3.517893988868809,25.133928571428573,-4.97683804361775,0.007714550829718823
216,2014-11-30,Alaska,0,3.82362425906875,22.775935374149658,-4.1914312292678355,0.00659372863143499
217,2014-12-07,Alaska,0,3.5310249142004135,22.982142857142858,-5.4705907210239895,0.0053366572776033065
218,2014-12-14,Alaska,0,3.531770813569559,8.5,-4.908454980315241,0.005587792821835375
219,2014-12-21,Alaska,0,3.2334385500573055,10.625,-6.67694704909038,0.004195052611506925
220,2014-12-28,Alaska,0,4.011979503219424,22.17857142857143,-2.753873276554017,0.00268338212209919
221,2015-01-04,Alaska,0,2.985408707447758,23.369472789115648,-7.34081109951853,5.970473295701259e-4
222,2015-01-11,Alaska,0,4.377947530210553,25.630102040816325,-2.2973847288047624,0.0012347460752714036
223,2015-01-18,Alaska,0,2.8869339170105843,27.53954081632653,-9.529572770652301,0.0022307894706736983
224,2015-01-25,Alaska,0,2.313255410257965,24.192708333333336,-13.823048746595227,9.854227405247812e-4
225,2015-02-01,Alaska,0,2.016113734504567,22.24645691609977,-11.446242311618219,7.348618459729571e-4
226,2015-02-08,Alaska,0,2.603868102621321,23.90277777777778,-10.528050423917527,0.0013653603034134007
227,2015-02-15,Alaska,0,4.289580630276571,26.506377551020407,-1.7488768917812192,2.1823578193880667e-5
228,2015-02-22,Alaska,0,4.405286838012938,25.979591836734695,-0.8158599082050565,4.981940465811433e-4
229,2015-03-01,Alaska,0,4.065111371250839,33.84702380952381,-2.8636097338292332,2.6978417266187055e-4
230,2015-03-08,Alaska,0,1.9575745771730497,28.025510204081634,-13.274511573441218,5.161956381468576e-4
231,2015-03-15,Alaska,0,3.3504716638540692,36.55357142857143,-5.117209387769078,0
232,2015-03-22,Alaska,0,3.7335551483950216,38.76466836734694,-2.6733783945003435,1.868198589510065e-4
233,2015-03-29,Alaska,0,3.711700282599759,35.05357142857143,-2.7592733719971494,7.934828607702075e-4
234,2015-04-05,Alaska,0,4.302079458365044,39.72158446712018,-0.6198725652639819,0
235,2015-04-12,Alaska,0,3.6113429840869484,40.22208049886621,-2.438788384004862,3.378582202111614e-4
236,2015-04-19,Alaska,0,4.518102296248702,42.651643990929706,2.1181136242313383,4.8361745859025506e-4
237,2015-04-26,Alaska,0,4.910054139936889,39.7953514739229,2.9935817102496185,0
238,2015-05-03,Alaska,0,5.4577948118168464,41.33730158730159,4.939145356525057,0
239,2015-05-10,Alaska,0,6.485710425297931,44.29319727891156,7.555680226725818,0.001680672268907563
240,2015-05-17,Alaska,0,7.28187077712437,45.183673469387756,9.169450006206386,0.003488245339922241
241,2015-05-24,Alaska,0,7.647052209661433,40.523809523809526,10.07289558381543,0.003015887263261826
242,2015-05-31,Alaska,0,7.189831218426832,33.189625850340136,9.266008630213896,0.0014552696078431373
243,2015-06-07,Alaska,1,7.139680373425832,30.63265306122449,8.52364434572799,0
244,2015-06-14,Alaska,1,8.723667784461268,38.416666666666664,14.544074573390288,0.00886118038237739
245,2015-06-21,Alaska,1,9.726322808400496,33.11507936507937,13.789747537061443,0.011254933168759033
246,2015-06-28,Alaska,1,9.428740854601859,26.804421768707485,12.523435742859267,0.006067415730337078
247,2015-07-05,Alaska,1,10.358496731282278,27.00864512471655,14.018231774356709,0.005092993525506206
248,2015-07-12,Alaska,1,10.180792315127356,24.528439153439155,12.767688461679882,0.0017881775915802383
249,2015-07-19,Alaska,1,10.031032537808457,21.243197278911566,12.872222848454232,0.001613721241182166
250,2015-07-26,Alaska,1,10.201477302172718,23.355867346938776,12.450170920013456,5.564056196967589e-4
251,2015-08-02,Alaska,1,10.216155004284525,20.301020408163264,13.331861940805064,0.0012012012012012011
252,2015-08-09,Alaska,1,9.459702858594529,20.575963718820862,11.551323624950784,0.0019037729318103149
253,2015-08-16,Alaska,1,9.688696571726876,20.428902116402117,11.297285060204107,0.002012522361359571
254,2015-08-23,Alaska,1,8.665574904698545,21.220663265306122,10.308815123106022,0.0011541346875180334
255,2015-08-30,Alaska,1,7.549782972547222,19.92361111111111,9.032031091795586,0.0026021337496747333
256,2015-09-06,Alaska,0,8.229609745511254,22.24858276643991,8.685850026652044,0.005335542667771333
257,2015-09-13,Alaska,0,6.9765736225130395,15.380905139833713,6.3291287644367165,0.0025661123863912065
258,2015-09-20,Alaska,0,5.821021691829124,19.020644368858655,4.398639148256525,6.48403306856865e-4
259,2015-09-27,Alaska,0,6.483162537629654,22.073979591836736,4.822926894507006,1.4448257178977786e-4
260,2010-10-03,Alabama,0,8.481601936906145,52.52754362614611,16.451040615608285,0
261,2010-10-10,Alabama,0,10.879405275033642,54.58398649314798,18.48503225053977,0
262,2010-10-17,Alabama,0,9.229306310264148,55.7647330671399,16.949156381649253,3.5313368088587844e-4
263,2010-10-24,Alabama,0,14.148780015553836,33.67096273291926,19.67933723196881,0.0017785186108341643
264,2010-10-31,Alabama,0,9.33562222697858,52.208603896103895,13.172877630584397,0.004517502620799965
265,2010-11-07,Alabama,0,6.951403843883707,38.142857142857146,11.23138270459699,0.004206456953898097
266,2010-11-14,Alabama,0,9.777418518659985,27.562074829931973,12.588988120959213,0.006190937300187456
267,2010-11-21,Alabama,0,12.414825187875149,30.982142857142858,15.331112743544685,0.007494984973289931
268,2010-11-28,Alabama,0,7.315704932211763,28.35969387755102,8.115627412335632,0.007982795110751667
269,2010-12-05,Alabama,0,3.93936370628665,27.106292517006803,2.9512862616310893,0.02083176643819246
270,2010-12-12,Alabama,0,5.297531086387207,22.589285714285715,3.845214017656649,0.04495454252369593
271,2010-12-19,Alabama,0,6.032182195247376,28.142857142857142,6.456131195903259,0.05926546465358033
272,2010-12-26,Alabama,0,6.672485533266552,34.01785714285714,6.519525077385977,0.04448902525371726
273,2011-01-02,Alabama,0,5.640764803304442,32.32142857142857,6.471214385043047,0.03500427233275781
274,2011-01-09,Alabama,0,3.7276314403279236,31.745535714285715,-0.34939409455538484,0.04816140316938305
275,2011-01-16,Alabama,0,6.2404685607296875,29.726190476190478,5.624620592111338,0.05219317760607007
276,2011-01-23,Alabama,0,5.777260727672256,36.413690476190474,6.253125498392553,0.06277144064216307
277,2011-01-30,Alabama,0,7.905322575533887,31.911564625850342,7.3671274262099224,0.053889217605024804
278,2011-02-06,Alabama,0,4.547344063995765,36.61607142857143,2.657621148070937,0.04198778665474355
279,2011-02-13,Alabama,0,7.752822549789123,48.089285714285715,11.841353681139886,0.04067347256083389
280,2011-02-20,Alabama,0,10.272703349331781,42.223214285714285,15.714548354045478,0.028183192888868013
281,2011-02-27,Alabama,0,10.789378974169093,41.70552248677249,15.809534540369315,0.018398934842306734
282,2011-03-06,Alabama,0,7.881985063944939,39.80556787932564,9.897460810385638,0.014435411444871316
283,2011-03-13,Alabama,0,10.180499617080113,45.60940452569917,15.21827142240252,0.007080610021786492
