"","row","date","state","season","ah","o3","temp","fluP"
"80","80",2012-04-22,"ak",-0.571784860710676,-0.271636689253665,1.47613376410513,0.171795354800559,1.12618583872707
"81","81",2012-04-29,"ak",-0.571784860710676,-0.518734566806946,1.98091173951031,-0.163681969569499,0.899294205918474
"82","82",2012-05-06,"ak",-0.571784860710676,-0.234872376005601,1.63509699392886,0.090936014669401,0.559904182485173
"83","83",2012-05-13,"ak",-0.571784860710676,-0.0952487659663634,1.49751478332119,0.413904291814359,0.38215913887145
"84","84",2012-05-20,"ak",-0.571784860710676,0.391681963752512,0.9416082837037,0.705914806487475,-0.0619742610803364
"85","85",2012-05-27,"ak",-0.571784860710676,0.316228388510706,0.636397554428522,0.681726760587697,-0.359945850587763
"86","86",2012-06-03,"ak",1.74215699747784,0.753687967874857,0.352435043007812,0.948459768574714,-0.439728193515877
"87","87",2012-06-10,"ak",1.74215699747784,0.820482978222379,-0.00961466902806332,0.957031313977044,-0.391710300388196
"88","88",2012-06-17,"ak",1.74215699747784,1.06596650460363,0.691078515063377,1.20285797533327,-0.352262628737623
"89","89",2012-06-24,"ak",1.74215699747784,1.20849423609152,-0.535308858883731,1.06380695969987,-0.45478208109643
"90","90",2012-07-01,"ak",1.74215699747784,1.22801611747599,-0.193938808873013,1.14034499495589,-0.534613989343911
"91","91",2012-07-08,"ak",1.74215699747784,1.26735585659516,-0.281127052799672,1.16737767522097,-0.428186253281384
"92","92",2012-07-15,"ak",1.74215699747784,1.44705487308544,-0.814366020010695,1.19689241556028,-0.450601141920922
"93","93",2012-07-22,"ak",1.74215699747784,1.76206458738483,-0.551593625848756,1.31203348464883,-0.483952814032277
"94","94",2012-07-29,"ak",1.74215699747784,1.52319033043236,-0.842055103902297,1.15239374411068,-0.496357380680177
"95","95",2012-08-05,"ak",1.74215699747784,1.47988823512504,-0.671612856386096,1.1946544152943,-0.564589978888165
"96","96",2012-08-12,"ak",1.74215699747784,1.74610422429272,0.0984524389661389,1.37791261576116,-0.544469296439856
"97","97",2012-08-19,"ak",1.74215699747784,1.44033108126014,-0.533740142799944,1.131575670583,-0.507122280510763
"98","98",2012-08-26,"ak",1.74215699747784,1.2598007822244,-0.857418561421289,1.04757004510407,-0.53904403542693
"99","99",2012-09-02,"ak",-0.571784860710676,1.00103369093552,-0.323606888338407,0.900208053057934,-0.511673199360502
"100","100",2012-09-09,"ak",-0.571784860710676,0.549632175594913,-0.658017316993277,0.703243677047514,-0.515057948638196
"101","101",2012-09-16,"ak",-0.571784860710676,0.825828867522712,0.104453400493006,0.788011421403822,-0.486785867609096
"102","102",2012-09-23,"ak",-0.571784860710676,0.35817430203439,-0.347660534956472,0.543561881695901,-0.38551263875366
"103","103",2012-09-30,"ak",-0.571784860710676,0.450261419141302,-0.82081518613293,0.534707167087329,-0.197211066178835
"104","104",2012-10-07,"ak",-0.571784860710676,0.185543882163537,-0.974350160301652,0.342673003257955,-0.467930120845356
"105","105",2012-10-14,"ak",-0.571784860710676,-0.503704055371302,-0.771695282514674,-0.210865020267507,-0.257724019160823
"106","106",2012-10-21,"ak",-0.571784860710676,-0.738875896783497,-1.15532521580899,-0.389411444291813,0.151345329764455
"107","107",2012-10-28,"ak",-0.571784860710676,-0.837009824859149,-0.632569256078513,-0.526406671489754,0.131807717315582
"108","108",2012-11-04,"ak",-0.571784860710676,-0.792783751684015,-0.619621123323448,-0.715686691764404,0.121545402924376
"109","109",2012-11-11,"ak",-0.571784860710676,-0.758230574336023,-0.425199929955076,-0.742062888882481,0.133427187810126
"110","110",2012-11-18,"ak",-0.571784860710676,-1.24207269778509,-0.854729333849083,-1.36854343126541,0.821376799219498
"111","111",2012-11-25,"ak",-0.571784860710676,-1.14534450517755,-0.974549362344037,-1.23940920541168,1.03455953505805
"112","112",2012-12-02,"ak",-0.571784860710676,-1.30541444415573,-1.19581303092387,-1.71628095122936,0.545735051653466
"113","113",2012-12-09,"ak",-0.571784860710676,-0.836717633275564,-0.379034856632207,-1.10312019173971,1.57939803817046
"114","114",2012-12-16,"ak",-0.571784860710676,-1.33100033187536,-0.853235318531191,-1.80706241284208,1.449320641685
"115","115",2012-12-23,"ak",-0.571784860710676,-1.02651910000709,-0.872059911536633,-1.10381735330043,3.24487990059208
"116","116",2012-12-30,"ak",-0.571784860710676,-0.50669273510132,0.0261420975801564,-0.368593951203639,0.747043585986074
"117","117",2013-01-06,"ak",-0.571784860710676,-0.709667378022632,-0.659760334864151,-0.706274466941133,0.465043451815063
"118","118",2013-01-13,"ak",-0.571784860710676,-0.755951303931501,0.158063650150037,-0.883528259680417,0.501808066499034
"119","119",2013-01-20,"ak",-0.571784860710676,-0.842585761085326,-0.0330209090083749,-0.946236864902286,-0.0739696295121442
"120","120",2013-01-27,"ak",-0.571784860710676,-0.977569404643902,-0.261306449582302,-1.2925015040329,0.228488735347113
"121","121",2013-02-03,"ak",-0.571784860710676,-0.746160284813472,0.121460274861679,-0.897928850600727,-0.0570312124304048
"122","122",2013-02-10,"ak",-0.571784860710676,-0.875783095393164,-0.0664868521291596,-0.985399675546855,-0.268628777758967
"123","123",2013-02-17,"ak",-0.571784860710676,-1.10128106567418,-0.142084027214505,-1.47640667369056,-0.285246525168304
"124","124",2013-02-24,"ak",-0.571784860710676,-0.995903299069085,0.00119204177135652,-1.16147066221726,-0.130325056548211
"125","125",2013-03-03,"ak",-0.571784860710676,-0.601249805853572,0.521457975972016,-0.429905197250644,-0.401451608164482
"126","126",2013-03-10,"ak",-0.571784860710676,-1.05473136030494,1.43261641792897,-0.932069144248658,-0.166847177396286
"127","127",2013-03-17,"ak",-0.571784860710676,-1.11112040070677,1.20178275122953,-1.05443193063832,-0.26864260993774
"128","128",2013-03-24,"ak",-0.571784860710676,-0.997469955119678,0.576039335585678,-1.09941719635815,-0.154447294722455
"129","129",2013-03-31,"ak",-0.571784860710676,-0.752514396080996,1.56467907194554,-0.5291713252902,-0.474155775311468
"130","130",2013-04-07,"ak",-0.571784860710676,-1.15355368338328,0.131569778512749,-1.15362776064409,-0.308875726372196
"131","131",2013-04-14,"ak",-0.571784860710676,-0.906642882110067,1.82090269896405,-0.51327680359144,-0.0873947019327728
"132","132",2013-04-21,"ak",-0.571784860710676,-0.532586759520246,2.20725506017097,-0.0991739516245011,-0.123220810249902
"133","133",2013-04-28,"ak",-0.571784860710676,-0.569837156443346,1.00517033539491,-0.255833436524347,-0.177123728368829
"134","134",2013-05-05,"ak",-0.571784860710676,-0.23709939104533,2.11597072424776,0.200792423419887,-0.444626750341313
"135","135",2013-05-12,"ak",-0.571784860710676,-0.30632751591132,0.572354097801544,0.0177071793463784,0.111901755887764
"136","136",2013-05-19,"ak",-0.571784860710676,0.0578126455514585,1.30950125564955,0.514292673900314,-0.462745331042984
"137","137",2013-05-26,"ak",-0.571784860710676,0.575705473606469,1.65891823816414,1.02983938890376,-0.564589978888165
"138","138",2013-06-02,"ak",1.74215699747784,0.671152136693322,0.37879943331755,0.888637330308261,-0.535665261346938
"139","139",2013-06-09,"ak",1.74215699747784,0.946538558848974,0.526886231627024,1.20299301954611,-0.55157961279377
"140","140",2013-06-16,"ak",1.74215699747784,1.459697418158,1.01577784415195,1.55298369302163,-0.527908689518014
"141","141",2013-06-23,"ak",1.74215699747784,1.63427093315783,0.540830374594019,1.43322505165896,-0.564589978888165
"142","142",2013-06-30,"ak",1.74215699747784,1.45216753682385,-0.153587945162275,1.1681729555741,-0.564589978888165
"143","143",2013-07-07,"ak",1.74215699747784,1.52896545063977,-0.609561420182973,1.31580328152764,-0.402008340682041
"144","144",2013-07-14,"ak",1.74215699747784,1.96578661205826,-0.864739236478961,1.44888067092216,-0.483126567812485
"145","145",2013-07-21,"ak",1.74215699747784,1.99147368992137,-0.862647615033911,1.50533574374478,-0.444293750400864
"146","146",2013-07-28,"ak",1.74215699747784,2.25793116979844,-0.559362505501795,1.6277456835509,-0.54404930379453
"147","147",2013-08-04,"ak",1.74215699747784,1.91237853630023,-0.278039421142695,1.39620746003307,-0.415161205001095
"148","148",2013-08-11,"ak",1.74215699747784,1.84830371797925,-0.53351604050226,1.35069294597417,-0.528318765419301
"149","149",2013-08-18,"ak",1.74215699747784,1.56571057339876,-0.918224984859501,1.17620080264128,-0.533956365579958
"150","150",2013-08-25,"ak",1.74215699747784,1.1836502523248,-0.656971506270752,1.07499567534448,-0.564589978888165
"151","151",2013-09-01,"ak",-0.571784860710676,1.33928873652244,-0.798703759428126,1.04709595296589,-0.498483643703377
"152","152",2013-09-08,"ak",-0.571784860710676,1.20190319907441,-0.767478839284178,0.965009921890387,-0.361175556017328
"153","153",2013-09-15,"ak",-0.571784860710676,0.37886075017045,-0.864091829841208,0.589295562875712,-0.478791082160425
"154","154",2013-09-22,"ak",-0.571784860710676,0.236249158956557,-0.809361068695757,0.448056067491044,-0.534559586459076
"155","155",2013-09-29,"ak",-0.571784860710676,0.0228483852039189,-1.44142914918535,0.330665560245672,-0.564589978888165
"156","156",2013-10-06,"ak",-0.571784860710676,0.430920873502381,-0.395867429213793,0.458632939264234,-0.564589978888165
"157","157",2013-10-13,"ak",-0.571784860710676,0.601190087186583,-0.0887476803657537,0.589019783717342,-0.383835884632551
"158","158",2013-10-20,"ak",-0.571784860710676,0.183803663685647,-0.61015902631013,0.299291124258032,-0.417339503933935
"159","159",2013-10-27,"ak",-0.571784860710676,0.0658584957876643,-0.654979485846896,0.178496597672852,-0.47865657101214
"160","160",2013-11-03,"ak",-0.571784860710676,-0.347224253762769,-0.861452402779598,-0.175762079910945,-0.46460432799293
"161","161",2013-11-10,"ak",-0.571784860710676,-0.394171374374081,-0.355280013077722,-0.228411361608923,-0.517245926732433
"162","162",2013-11-17,"ak",-0.571784860710676,-1.13057066454796,-0.497659672872848,-1.22146482232851,-0.436614112985591
"163","163",2013-11-24,"ak",-0.571784860710676,-0.876473445420379,-1.05253696193801,-0.94643995206956,-0.48013764270469
"164","164",2013-12-01,"ak",-0.571784860710676,-0.623004002940891,-0.562499937669369,-0.618637565641456,-0.107879119212482
"165","165",2013-12-08,"ak",-0.571784860710676,-0.721010908445402,-0.170470318254457,-0.764062424644112,0.681154609003277
"166","166",2013-12-15,"ak",-0.571784860710676,-1.02142288823675,-0.668674626260908,-1.22990234983586,3.59124790487216
"167","167",2013-12-22,"ak",-0.571784860710676,-1.03888211436445,-0.394124411342919,-1.44110555011053,6.07250317110017
"168","168",2013-12-29,"ak",-0.571784860710676,-0.709095263568721,-0.824998429023028,-0.727675323931135,4.93026446584324
"169","169",2014-01-05,"ak",-0.571784860710676,-0.606154508710884,-1.08122205604154,-0.630033541044536,2.48018006207679
"170","170",2014-01-12,"ak",-0.571784860710676,-0.781558305081086,-0.0856102481981799,-1.05346411479195,1.07091852863215
"171","171",2014-01-19,"ak",-0.571784860710676,-0.246578988374284,-0.213199156346174,-0.142754553640252,0.714962236972572
"172","172",2014-01-26,"ak",-0.571784860710676,-0.300826585399081,-1.09377178471183,-0.135137849539834,0.491384709193864
"173","173",2014-02-02,"ak",-0.571784860710676,-0.851281838829519,-0.444771530619464,-0.683828661278521,-0.080294967324412
"174","174",2014-02-09,"ak",-0.571784860710676,-1.36694826376779,-0.861601804311387,-1.67152706838533,-0.0957660098012799
"175","175",2014-02-16,"ak",-0.571784860710676,-1.22654333470071,-0.550099610530864,-1.50681240209645,-0.533745259270904
"176","176",2014-02-23,"ak",-0.571784860710676,-0.755930127934283,-0.189145509728109,-0.435794390165001,-0.470718116606668
"177","177",2014-03-02,"ak",-0.571784860710676,-1.12144792996279,0.00851271682902871,-1.05251535440643,-0.337137204754172
"178","178",2014-03-09,"ak",-0.571784860710676,-1.01598204746091,0.668120479678433,-1.04786296074566,-0.450585052779929
"179","179",2014-03-16,"ak",-0.571784860710676,-0.991835048709144,0.632861718176177,-0.78200920683109,-0.450005866528732
"180","180",2014-03-23,"ak",-0.571784860710676,-0.988881892079672,1.65969844616348,-0.461186544243487,-0.484790961605308
"181","181",2014-03-30,"ak",-0.571784860710676,-0.80370382508759,1.33989616728356,-0.478716070238807,-0.502788917705932
"182","182",2014-04-06,"ak",-0.571784860710676,-0.928432026704334,1.03121600243683,-0.718966575284099,-0.472176862379388
"183","183",2014-04-13,"ak",-0.571784860710676,-0.222800123262793,1.63433338609971,0.156249635733721,-0.380080721983574
"184","184",2014-04-20,"ak",-0.571784860710676,-0.229228752019231,1.31896335266287,0.311850247799471,-0.413181843464639
"185","185",2014-04-27,"ak",-0.571784860710676,-0.034579726047471,1.72689593512824,0.579839364290199,-0.391418029992938
"186","186",2014-05-04,"ak",-0.571784860710676,-0.0137157770358132,1.13543187094491,0.478110447517138,-0.102696787124929
"187","187",2014-05-11,"ak",-0.571784860710676,0.278541749887991,1.38433482290575,0.847534910190315,-0.380122350923525
"188","188",2014-05-18,"ak",-0.571784860710676,-0.0191078473376788,0.739689346795536,0.624492166850648,0.352872895240813
"189","189",2014-05-25,"ak",-0.571784860710676,0.586428617040378,0.749876317907534,0.769305895925722,-0.0212593493779034
"190","190",2014-06-01,"ak",1.74215699747784,0.572224137648116,-0.331425568502043,0.85827674037298,1.37899608603832
"191","191",2014-06-08,"ak",1.74215699747784,0.718768898651078,-0.126745469950812,0.861759859850794,-0.421402489891728
"192","192",2014-06-15,"ak",1.74215699747784,0.957231455159203,-0.649418428830297,1.00804729315732,-0.301486436374027
"193","193",2014-06-22,"ak",1.74215699747784,1.23176196262886,-0.734942505694526,1.13216789052991,-0.564589978888165
"194","194",2014-06-29,"ak",1.74215699747784,1.46706194508701,-0.583960637702381,1.31541405916645,-0.438918488545672
"195","195",2014-07-06,"ak",1.74215699747784,1.88113280678555,-0.856422551209361,1.4213339719146,-0.564589978888165
"196","196",2014-07-13,"ak",1.74215699747784,1.5622442580122,-1.17680583604624,1.27935864768878,-0.173413945119176
"197","197",2014-07-20,"ak",1.74215699747784,1.34306520122295,-1.07820082506536,1.15465954240439,-0.564589978888165
"198","198",2014-07-27,"ak",1.74215699747784,1.7097713368804,-1.07634160600309,1.37926173431871,-0.477761495399692
"199","199",2014-08-03,"ak",1.74215699747784,2.02415868606971,-0.865486244137907,1.46760575019896,-0.564589978888165
"200","200",2014-08-10,"ak",1.74215699747784,2.0161863687974,-0.612034845542595,1.47723333413654,-0.564589978888165
"201","201",2014-08-17,"ak",1.74215699747784,1.77791312453983,-1.00433006768069,1.33285287597059,-0.503576902824639
"202","202",2014-08-24,"ak",1.74215699747784,1.47350337726899,-0.673123471874187,1.15907845467868,-0.564589978888165
"203","203",2014-08-31,"ak",1.74215699747784,0.941257694265604,-0.526245165955185,0.94272201899512,-0.564589978888165
"204","204",2014-09-07,"ak",-0.571784860710676,1.26803925461039,-0.894304139603027,1.13624958320339,-0.564589978888165
"205","205",2014-09-14,"ak",-0.571784860710676,1.25399003215912,-0.762365986862948,1.02090087775032,-0.564589978888165
"206","206",2014-09-21,"ak",-0.571784860710676,0.460702877043339,-1.02059823447551,0.651353381743559,-0.411558699192871
"207","207",2014-09-28,"ak",-0.571784860710676,0.223156494970603,-0.952670338022016,0.530619250610385,-0.403738941380357
"208","208",2014-10-05,"ak",-0.571784860710676,-0.27779442272925,-0.614790473795596,0.0681447318751082,-0.367354726805666
"209","209",2014-10-12,"ak",-0.571784860710676,-0.129971508600092,-1.29561325415907,0.114850601149576,-0.262917303802874
"210","210",2014-10-19,"ak",-0.571784860710676,-0.202976121128224,-1.00129223653431,0.00728998039028885,0.826698616713917
"211","211",2014-10-26,"ak",-0.571784860710676,-0.42344967912053,-0.203786859843453,-0.252456117606113,0.830918739172047
"212","212",2014-11-02,"ak",-0.571784860710676,-0.641536945302633,-0.296515410573962,-0.507086112525404,3.15307144109598
"213","213",2014-11-09,"ak",-0.571784860710676,-0.122290426323439,-0.394871419001865,0.0943129902676818,3.07519803705635
"214","214",2014-11-16,"ak",-0.571784860710676,-0.29133372928894,-0.475249443104465,-0.080417989805231,1.82948219013145
"215","215",2014-11-23,"ak",-0.571784860710676,-0.677119640760281,-0.47988089058993,-0.640103644974769,1.1374195523874
"216","216",2014-11-30,"ak",-0.571784860710676,-0.565363129036108,-0.756074522357602,-0.552093205265425,0.890140079291516
"217","217",2014-12-07,"ak",-0.571784860710676,-0.672319767951446,-0.731921274718344,-0.695432156839231,0.612800870186456
"218","218",2014-12-14,"ak",-0.571784860710676,-0.67204711221625,-2.42822626665314,-0.632440834619721,0.668207218444406
"219","219",2014-12-21,"ak",-0.571784860710676,-0.781099359751642,-2.1793233146923,-0.830612994259328,0.360936300811971
"220","220",2014-12-28,"ak",-0.571784860710676,-0.496511833946917,-0.826044239745553,-0.391004575507701,0.0274265945555217
"221","221",2015-01-04,"ak",-0.571784860710676,-0.871764081944218,-0.686553009565018,-0.905003699710194,-0.43286743690473
"222","222",2015-01-11,"ak",-0.571784860710676,-0.362736038464319,-0.421763694723924,-0.339851775359226,-0.292176246033983
"223","223",2015-01-18,"ak",-0.571784860710676,-0.907760514567099,-0.198109601635463,-1.15027006813976,-0.0724258820843328
"224","224",2015-01-25,"ak",-0.571784860710676,-1.1174627096552,-0.590126770922725,-1.63138469767988,-0.347182778685687
"225","225",2015-02-01,"ak",-0.571784860710676,-1.22607975025232,-0.818092758220327,-1.36504657121548,-0.40246234584458
"226","226",2015-02-08,"ak",-0.571784860710676,-1.0112322708437,-0.624086569106925,-1.26215661622957,-0.263359706208814
"227","227",2015-02-15,"ak",-0.571784860710676,-0.395037637131806,-0.31912484238473,-0.278387557022364,-0.559775189419226
"228","228",2015-02-22,"ak",-0.571784860710676,-0.352742439626526,-0.380827675013678,-0.173836344223439,-0.454676772737606
"229","229",2015-03-01,"ak",-0.571784860710676,-0.477090033715305,0.540690933164349,-0.403301328834105,-0.505069309001732
"230","230",2015-03-08,"ak",-0.571784860710676,-1.24747812869343,-0.14118761802377,-1.5699171920202,-0.45070520250633
"231","231",2015-03-15,"ak",-0.571784860710676,-0.738319125574663,0.857711023518953,-0.655833256044639,-0.564589978888165
"232","232",2015-03-22,"ak",-0.571784860710676,-0.598286953086673,1.11669857887557,-0.38198454940854,-0.523373168268257
"233","233",2015-03-29,"ak",-0.571784860710676,-0.606275771347557,0.682014822134831,-0.391609694747488,-0.38952918510454
"234","234",2015-04-05,"ak",-0.571784860710676,-0.390468820877876,1.22878292805788,-0.151874563507305,-0.564589978888165
